cust_id,city,total_spend,spend_tier
2742,Sharjah,10333.72,Medium
1910,Abu Dhabi,10333.51,Medium
3500,Dubai,10332.14,Medium
967,Dubai,10330.84,Medium
2488,Dubai,10328.87,Medium
1435,Sharjah,10328.82,Medium
2668,Abu Dhabi,10327.07,Medium
555,Dubai,10326.66,Medium
3914,Dubai,10323.83,Medium
485,Abu Dhabi,10323.57,Medium
1673,Dubai,10323.32,Medium
3510,Dubai,10323.07,Medium
4619,Sharjah,10322.40,Medium
1415,Abu Dhabi,10322.28,Medium
2501,Sharjah,10321.85,Medium
2168,Dubai,10321.68,Medium
4035,Abu Dhabi,10320.37,Medium
2695,Dubai,10319.48,Medium
3423,Sharjah,10317.20,Medium
1313,Dubai,10315.39,Medium
1277,Sharjah,10313.92,Medium
2525,Dubai,10313.39,Medium
2885,Dubai,10313.00,Medium
3962,Sharjah,10312.67,Medium
2907,Abu Dhabi,10312.13,Medium
1994,Dubai,10311.82,Medium
2500,Dubai,10311.02,Medium
4688,Abu Dhabi,10308.12,Medium
138,Abu Dhabi,10307.34,Medium
3366,Abu Dhabi,10306.53,Medium
413,Abu Dhabi,10306.52,Medium
2827,Sharjah,10305.38,Medium
1650,Dubai,10304.20,Medium
259,Dubai,10303.10,Medium
4334,Dubai,10302.30,Medium
2593,Dubai,10302.16,Medium
670,Dubai,10301.57,Medium
1634,Abu Dhabi,10297.30,Medium
4902,Sharjah,10296.07,Medium
1911,Abu Dhabi,10294.96,Medium
1992,Dubai,10292.73,Medium
2326,Dubai,10292.61,Medium
3434,Dubai,10292.59,Medium
2285,Abu Dhabi,10291.74,Medium
3626,Dubai,10291.33,Medium
4040,Sharjah,10288.19,Medium
777,Dubai,10287.66,Medium
4261,Abu Dhabi,10285.51,Medium
387,Abu Dhabi,10285.15,Medium
4912,Dubai,10284.48,Medium
761,Sharjah,10282.55,Medium
2296,Dubai,10281.80,Medium
2671,Dubai,10278.69,Medium
1821,Abu Dhabi,10278.08,Medium
1656,Dubai,10277.79,Medium
2045,Dubai,10277.62,Medium
3180,Sharjah,10274.86,Medium
4711,Dubai,10274.85,Medium
2335,Dubai,10274.76,Medium
4905,Dubai,10274.74,Medium
2286,Dubai,10269.73,Medium
1466,Abu Dhabi,10268.26,Medium
4052,Dubai,10267.65,Medium
1747,Dubai,10267.48,Medium
3755,Dubai,10267.33,Medium
4077,Abu Dhabi,10267.00,Medium
3945,Dubai,10266.62,Medium
4026,Sharjah,10266.31,Medium
1318,Dubai,10265.27,Medium
2108,Abu Dhabi,10262.72,Medium
1860,Dubai,10262.52,Medium
2866,Dubai,10262.48,Medium
536,Dubai,10260.63,Medium
2357,Sharjah,10259.98,Medium
4821,Abu Dhabi,10259.71,Medium
3374,Abu Dhabi,10256.91,Medium
1091,Abu Dhabi,10256.91,Medium
2784,Abu Dhabi,10255.82,Medium
165,Dubai,10255.43,Medium
2457,Sharjah,10253.00,Medium
4889,Abu Dhabi,10252.24,Medium
930,Sharjah,10251.87,Medium
3884,Dubai,10251.70,Medium
4987,Sharjah,10251.60,Medium
1580,Dubai,10251.06,Medium
1741,Dubai,10249.97,Medium
1473,Abu Dhabi,10249.73,Medium
2883,Abu Dhabi,10249.69,Medium
3813,Abu Dhabi,10249.46,Medium
1950,Dubai,10249.00,Medium
756,Sharjah,10248.20,Medium
3768,Dubai,10246.69,Medium
4362,Sharjah,10246.66,Medium
4189,Dubai,10246.57,Medium
3034,Dubai,10246.21,Medium
3742,Sharjah,10245.83,Medium
4264,Abu Dhabi,10245.36,Medium
4771,Abu Dhabi,10245.05,Medium
418,Dubai,10241.43,Medium
19,Sharjah,10240.60,Medium
4237,Sharjah,10240.58,Medium
1038,Abu Dhabi,10238.55,Medium
1925,Sharjah,10238.38,Medium
4183,Abu Dhabi,10237.82,Medium
833,Dubai,10237.58,Medium
1509,Dubai,10236.79,Medium
122,Abu Dhabi,10236.50,Medium
2766,Dubai,10236.43,Medium
4971,Abu Dhabi,10235.12,Medium
101,Abu Dhabi,10233.87,Medium
4697,Abu Dhabi,10233.53,Medium
2634,Sharjah,10233.34,Medium
902,Sharjah,10231.30,Medium
882,Dubai,10229.80,Medium
80,Abu Dhabi,10229.42,Medium
1162,Dubai,10229.08,Medium
1492,Dubai,10228.66,Medium
1923,Dubai,10227.81,Medium
2095,Dubai,10225.26,Medium
2537,Dubai,10224.69,Medium
251,Dubai,10224.37,Medium
4715,Dubai,10223.79,Medium
2937,Dubai,10223.63,Medium
1556,Dubai,10222.29,Medium
1110,Sharjah,10222.09,Medium
292,Dubai,10219.52,Medium
465,Dubai,10219.28,Medium
3944,Abu Dhabi,10217.50,Medium
1176,Sharjah,10216.78,Medium
18,Dubai,10215.82,Medium
4164,Dubai,10214.20,Medium
1521,Dubai,10214.14,Medium
699,Dubai,10212.80,Medium
3971,Dubai,10212.75,Medium
1467,Sharjah,10211.60,Medium
4787,Dubai,10211.58,Medium
1108,Abu Dhabi,10211.53,Medium
1819,Dubai,10210.51,Medium
4219,Abu Dhabi,10209.70,Medium
3881,Dubai,10209.15,Medium
3132,Dubai,10208.81,Medium
1274,Dubai,10203.89,Medium
3150,Abu Dhabi,10203.09,Medium
2282,Abu Dhabi,10200.38,Medium
2085,Dubai,10200.04,Medium
2343,Dubai,10199.08,Medium
2237,Sharjah,10198.47,Medium
4439,Dubai,10197.92,Medium
2666,Dubai,10197.49,Medium
3279,Dubai,10196.87,Medium
4918,Dubai,10196.86,Medium
2716,Dubai,10195.27,Medium
2991,Dubai,10195.17,Medium
4984,Dubai,10195.09,Medium
3957,Abu Dhabi,10194.71,Medium
3757,Abu Dhabi,10194.60,Medium
328,Dubai,10194.43,Medium
2392,Dubai,10193.25,Medium
4980,Sharjah,10192.76,Medium
1990,Sharjah,10191.34,Medium
1011,Dubai,10188.11,Medium
1113,Dubai,10188.06,Medium
3904,Dubai,10186.04,Medium
1441,Dubai,10184.78,Medium
1514,Sharjah,10184.60,Medium
2929,Abu Dhabi,10182.87,Medium
3290,Abu Dhabi,10181.23,Medium
3248,Dubai,10180.70,Medium
2685,Sharjah,10179.95,Medium
530,Abu Dhabi,10178.13,Medium
37,Dubai,10177.47,Medium
2140,Sharjah,10177.08,Medium
771,Dubai,10176.08,Medium
3227,Dubai,10175.79,Medium
3787,Sharjah,10174.98,Medium
4596,Abu Dhabi,10174.80,Medium
4141,Dubai,10174.18,Medium
3354,Dubai,10173.89,Medium
3284,Abu Dhabi,10173.49,Medium
2214,Sharjah,10173.12,Medium
4951,Dubai,10172.27,Medium
1128,Sharjah,10171.13,Medium
2645,Abu Dhabi,10170.65,Medium
4012,Abu Dhabi,10170.41,Medium
1841,Sharjah,10169.30,Medium
2814,Dubai,10168.99,Medium
3048,Dubai,10165.32,Medium
3876,Dubai,10164.58,Medium
326,Abu Dhabi,10163.55,Medium
4516,Abu Dhabi,10160.81,Medium
2210,Sharjah,10157.78,Medium
1873,Abu Dhabi,10153.72,Medium
975,Dubai,10153.11,Medium
469,Abu Dhabi,10152.52,Medium
3479,Dubai,10150.60,Medium
4552,Dubai,10150.48,Medium
2146,Dubai,10150.14,Medium
4276,Abu Dhabi,10148.93,Medium
826,Abu Dhabi,10148.88,Medium
4127,Abu Dhabi,10148.60,Medium
3654,Abu Dhabi,10146.40,Medium
1668,Abu Dhabi,10142.96,Medium
3357,Dubai,10141.72,Medium
4066,Dubai,10141.30,Medium
4314,Dubai,10140.60,Medium
1227,Dubai,10140.20,Medium
183,Abu Dhabi,10139.92,Medium
732,Abu Dhabi,10137.36,Medium
4899,Dubai,10136.45,Medium
4921,Dubai,10136.28,Medium
327,Dubai,10135.92,Medium
8,Dubai,10133.17,Medium
90,Dubai,10132.51,Medium
1801,Sharjah,10131.90,Medium
1952,Dubai,10131.26,Medium
263,Sharjah,10130.37,Medium
2503,Dubai,10128.53,Medium
3728,Dubai,10128.43,Medium
3339,Dubai,10127.47,Medium
3632,Dubai,10125.70,Medium
184,Dubai,10125.69,Medium
3776,Sharjah,10124.98,Medium
4598,Abu Dhabi,10123.09,Medium
2641,Abu Dhabi,10120.74,Medium
3304,Abu Dhabi,10120.56,Medium
385,Dubai,10119.76,Medium
407,Sharjah,10118.91,Medium
4101,Dubai,10117.36,Medium
613,Dubai,10116.68,Medium
2489,Abu Dhabi,10116.57,Medium
4795,Abu Dhabi,10116.42,Medium
1471,Dubai,10115.26,Medium
311,Sharjah,10114.62,Medium
2098,Dubai,10114.54,Medium
1325,Dubai,10114.19,Medium
3648,Abu Dhabi,10114.08,Medium
1499,Dubai,10113.11,Medium
3710,Abu Dhabi,10112.71,Medium
3851,Dubai,10112.70,Medium
4034,Dubai,10111.40,Medium
4453,Dubai,10110.11,Medium
1858,Abu Dhabi,10109.56,Medium
4856,Abu Dhabi,10108.40,Medium
2770,Dubai,10108.38,Medium
1396,Sharjah,10106.01,Medium
2234,Dubai,10105.32,Medium
2704,Dubai,10101.64,Medium
2803,Sharjah,10101.59,Medium
2373,Sharjah,10100.49,Medium
1382,Abu Dhabi,10100.19,Medium
178,Abu Dhabi,10098.40,Medium
4128,Abu Dhabi,10096.33,Medium
1034,Dubai,10096.08,Medium
658,Dubai,10095.75,Medium
1335,Abu Dhabi,10094.93,Medium
2871,Abu Dhabi,10092.97,Medium
2263,Dubai,10090.04,Medium
2646,Dubai,10089.57,Medium
2507,Dubai,10089.53,Medium
4138,Dubai,10089.05,Medium
1891,Dubai,10089.04,Medium
343,Sharjah,10087.87,Medium
346,Dubai,10086.65,Medium
2379,Dubai,10085.51,Medium
3040,Abu Dhabi,10085.51,Medium
1395,Abu Dhabi,10085.31,Medium
2259,Dubai,10085.30,Medium
2241,Dubai,10085.08,Medium
4379,Dubai,10084.72,Medium
750,Dubai,10084.50,Medium
2094,Dubai,10082.86,Medium
2070,Abu Dhabi,10081.53,Medium
1304,Dubai,10081.17,Medium
696,Abu Dhabi,10081.17,Medium
2167,Abu Dhabi,10080.95,Medium
2988,Dubai,10078.57,Medium
4635,Dubai,10077.47,Medium
2202,Abu Dhabi,10076.94,Medium
830,Dubai,10076.57,Medium
2151,Sharjah,10074.16,Medium
744,Dubai,10074.10,Medium
4961,Abu Dhabi,10071.20,Medium
2994,Dubai,10070.66,Medium
2867,Dubai,10070.62,Medium
2947,Dubai,10066.55,Medium
4226,Sharjah,10065.37,Medium
840,Dubai,10064.77,Medium
594,Abu Dhabi,10063.82,Medium
3949,Dubai,10063.42,Medium
4042,Dubai,10063.08,Medium
1299,Dubai,10061.47,Medium
1109,Dubai,10060.81,Medium
3777,Dubai,10059.27,Medium
1388,Dubai,10059.26,Medium
2422,Sharjah,10059.08,Medium
420,Dubai,10059.00,Medium
1793,Dubai,10058.22,Medium
1510,Sharjah,10058.01,Medium
1340,Dubai,10057.32,Medium
4464,Abu Dhabi,10057.04,Medium
4878,Abu Dhabi,10056.87,Medium
3058,Abu Dhabi,10055.85,Medium
2333,Dubai,10055.22,Medium
1904,Dubai,10054.98,Medium
2661,Dubai,10054.53,Medium
2940,Dubai,10053.54,Medium
1448,Dubai,10053.27,Medium
491,Dubai,10052.74,Medium
1613,Sharjah,10052.17,Medium
2287,Abu Dhabi,10051.74,Medium
3233,Dubai,10051.01,Medium
1330,Abu Dhabi,10050.79,Medium
188,Abu Dhabi,10048.10,Medium
587,Sharjah,10047.04,Medium
737,Dubai,10046.73,Medium
2617,Dubai,10045.25,Medium
146,Sharjah,10045.24,Medium
584,Sharjah,10044.06,Medium
4737,Sharjah,10039.44,Medium
76,Sharjah,10039.19,Medium
3282,Dubai,10038.19,Medium
3661,Abu Dhabi,10036.65,Medium
1422,Abu Dhabi,10036.64,Medium
2307,Abu Dhabi,10036.28,Medium
4554,Sharjah,10035.98,Medium
210,Sharjah,10035.82,Medium
312,Dubai,10035.37,Medium
1932,Abu Dhabi,10033.67,Medium
59,Sharjah,10032.99,Medium
3316,Dubai,10032.90,Medium
1676,Dubai,10032.31,Medium
2367,Dubai,10032.30,Medium
1680,Abu Dhabi,10031.94,Medium
3652,Abu Dhabi,10030.25,Medium
4817,Abu Dhabi,10029.95,Medium
2132,Abu Dhabi,10029.46,Medium
680,Dubai,10028.80,Medium
3006,Dubai,10028.51,Medium
1887,Abu Dhabi,10026.72,Medium
1307,Dubai,10026.34,Medium
72,Dubai,10022.70,Medium
3333,Dubai,10021.02,Medium
4284,Sharjah,10020.74,Medium
720,Dubai,10020.64,Medium
2794,Abu Dhabi,10020.55,Medium
2777,Abu Dhabi,10020.29,Medium
1879,Sharjah,10020.03,Medium
2990,Dubai,10017.20,Medium
4072,Abu Dhabi,10017.06,Medium
4357,Abu Dhabi,10017.01,Medium
197,Dubai,10017.00,Medium
3807,Sharjah,10016.40,Medium
4031,Dubai,10016.34,Medium
4419,Abu Dhabi,10016.07,Medium
3737,Dubai,10015.36,Medium
339,Dubai,10011.17,Medium
3482,Sharjah,10009.35,Medium
2224,Dubai,10006.94,Medium
3334,Dubai,10005.83,Medium
160,Dubai,10003.87,Medium
1133,Abu Dhabi,10003.60,Medium
3549,Dubai,10001.33,Medium
3660,Sharjah,9997.85,Medium
3732,Abu Dhabi,9994.81,Medium
2172,Dubai,9993.49,Medium
3223,Dubai,9992.43,Medium
1944,Dubai,9992.04,Medium
1022,Sharjah,9990.00,Medium
3428,Dubai,9989.89,Medium
3685,Abu Dhabi,9989.46,Medium
4964,Dubai,9985.43,Medium
4941,Dubai,9983.66,Medium
2790,Dubai,9982.40,Medium
3828,Dubai,9982.09,Medium
1280,Dubai,9981.89,Medium
683,Abu Dhabi,9981.47,Medium
4759,Sharjah,9980.59,Medium
813,Dubai,9979.78,Medium
361,Dubai,9977.92,Medium
4625,Dubai,9976.82,Medium
3152,Dubai,9976.61,Medium
4666,Dubai,9975.24,Medium
50,Abu Dhabi,9973.63,Medium
2381,Sharjah,9973.21,Medium
1755,Dubai,9972.79,Medium
1136,Dubai,9971.88,Medium
3761,Abu Dhabi,9971.85,Medium
1929,Dubai,9971.23,Medium
2738,Abu Dhabi,9969.08,Medium
3369,Dubai,9968.33,Medium
2041,Abu Dhabi,9965.56,Medium
3136,Dubai,9965.46,Medium
41,Abu Dhabi,9964.67,Medium
3474,Dubai,9963.95,Medium
1116,Abu Dhabi,9963.51,Medium
4054,Dubai,9963.07,Medium
4832,Abu Dhabi,9961.83,Medium
3581,Sharjah,9960.73,Medium
4202,Sharjah,9959.06,Medium
3996,Abu Dhabi,9958.98,Medium
2456,Abu Dhabi,9958.76,Medium
513,Dubai,9958.57,Medium
1901,Dubai,9957.31,Medium
1909,Sharjah,9957.23,Medium
3850,Abu Dhabi,9956.97,Medium
3947,Dubai,9956.53,Medium
3994,Sharjah,9956.05,Medium
4574,Dubai,9955.34,Medium
790,Sharjah,9950.69,Medium
484,Sharjah,9948.47,Medium
4780,Abu Dhabi,9946.90,Medium
4709,Dubai,9946.38,Medium
2901,Abu Dhabi,9944.85,Medium
3425,Sharjah,9944.32,Medium
2372,Sharjah,9941.94,Medium
814,Dubai,9941.60,Medium
3307,Dubai,9939.86,Medium
3394,Dubai,9939.81,Medium
391,Dubai,9937.51,Medium
3842,Abu Dhabi,9935.74,Medium
2736,Dubai,9934.71,Medium
3612,Abu Dhabi,9934.08,Medium
3222,Dubai,9933.47,Medium
1956,Sharjah,9933.47,Medium
3207,Abu Dhabi,9933.31,Medium
1778,Dubai,9933.23,Medium
4069,Dubai,9933.22,Medium
923,Dubai,9932.46,Medium
1053,Sharjah,9931.07,Medium
1886,Sharjah,9930.99,Medium
1151,Dubai,9926.01,Medium
4129,Dubai,9925.26,Medium
3974,Abu Dhabi,9921.79,Medium
35,Dubai,9921.62,Medium
1374,Sharjah,9920.90,Medium
4349,Abu Dhabi,9920.14,Medium
1376,Dubai,9919.65,Medium
4823,Dubai,9918.03,Medium
1080,Sharjah,9917.12,Medium
3690,Dubai,9915.22,Medium
2464,Dubai,9913.50,Medium
430,Dubai,9911.57,Medium
1323,Dubai,9906.32,Medium
2881,Abu Dhabi,9905.93,Medium
2933,Sharjah,9905.66,Medium
2019,Sharjah,9905.54,Medium
2155,Dubai,9904.75,Medium
4935,Dubai,9903.10,Medium
3372,Abu Dhabi,9900.90,Medium
2719,Dubai,9898.39,Medium
2811,Dubai,9898.37,Medium
3018,Abu Dhabi,9893.97,Medium
3154,Dubai,9893.83,Medium
228,Sharjah,9893.12,Medium
4260,Sharjah,9892.28,Medium
1424,Dubai,9891.11,Medium
2876,Dubai,9890.89,Medium
1868,Dubai,9890.43,Medium
1196,Dubai,9890.23,Medium
753,Dubai,9890.04,Medium
1224,Dubai,9889.77,Medium
1844,Dubai,9889.02,Medium
3539,Abu Dhabi,9888.32,Medium
4985,Abu Dhabi,9888.20,Medium
1339,Dubai,9887.22,Medium
1839,Dubai,9884.59,Medium
2191,Dubai,9882.41,Medium
2125,Abu Dhabi,9881.62,Medium
3694,Dubai,9880.62,Medium
1816,Abu Dhabi,9877.76,Medium
2051,Dubai,9876.28,Medium
2481,Dubai,9875.69,Medium
2083,Sharjah,9875.12,Medium
4610,Dubai,9874.98,Medium
842,Abu Dhabi,9873.96,Medium
439,Sharjah,9873.49,Medium
2553,Sharjah,9873.35,Medium
4095,Dubai,9871.48,Medium
3634,Dubai,9871.31,Medium
4519,Dubai,9870.95,Medium
904,Dubai,9870.69,Medium
1880,Dubai,9870.52,Medium
2078,Abu Dhabi,9870.01,Medium
645,Sharjah,9869.26,Medium
4397,Dubai,9868.81,Medium
4520,Dubai,9867.92,Medium
544,Abu Dhabi,9866.82,Medium
1188,Dubai,9866.72,Medium
3468,Dubai,9865.44,Medium
4747,Sharjah,9865.37,Medium
435,Dubai,9865.21,Medium
4208,Dubai,9864.84,Medium
2023,Dubai,9864.78,Medium
428,Abu Dhabi,9864.12,Medium
2705,Sharjah,9863.97,Medium
1767,Dubai,9863.93,Medium
3005,Dubai,9863.68,Medium
1296,Dubai,9862.72,Medium
95,Sharjah,9862.42,Medium
2948,Dubai,9861.38,Medium
360,Dubai,9861.03,Medium
4838,Dubai,9860.57,Medium
1005,Abu Dhabi,9856.88,Medium
4815,Dubai,9855.64,Medium
2548,Sharjah,9855.56,Medium
4281,Dubai,9855.07,Medium
204,Sharjah,9854.83,Medium
958,Abu Dhabi,9852.88,Medium
3543,Sharjah,9851.54,Medium
2941,Abu Dhabi,9850.46,Medium
1881,Abu Dhabi,9850.29,Medium
378,Dubai,9850.11,Medium
4090,Dubai,9848.71,Medium
3196,Dubai,9847.84,Medium
113,Dubai,9846.74,Medium
1584,Dubai,9845.68,Medium
93,Dubai,9841.44,Medium
3872,Dubai,9837.74,Medium
4255,Dubai,9836.51,Medium
3743,Sharjah,9834.81,Medium
3251,Dubai,9834.27,Medium
4755,Dubai,9834.24,Medium
3509,Dubai,9832.92,Medium
4830,Dubai,9831.83,Medium
3589,Abu Dhabi,9830.15,Medium
349,Dubai,9825.70,Medium
2915,Sharjah,9824.62,Medium
4592,Dubai,9824.24,Medium
2861,Dubai,9822.79,Medium
3785,Sharjah,9822.65,Medium
3893,Sharjah,9822.45,Medium
537,Sharjah,9822.45,Medium
3657,Dubai,9821.84,Medium
482,Abu Dhabi,9821.27,Medium
4051,Dubai,9816.56,Medium
2404,Dubai,9816.39,Medium
2722,Abu Dhabi,9816.18,Medium
3243,Abu Dhabi,9814.88,Medium
4561,Sharjah,9810.34,Medium
718,Dubai,9809.60,Medium
1159,Abu Dhabi,9809.53,Medium
2213,Dubai,9808.80,Medium
3167,Abu Dhabi,9808.53,Medium
2334,Sharjah,9807.76,Medium
1552,Abu Dhabi,9806.69,Medium
4312,Sharjah,9801.07,Medium
3268,Sharjah,9800.63,Medium
845,Dubai,9800.34,Medium
797,Sharjah,9799.85,Medium
4670,Sharjah,9798.03,Medium
1669,Dubai,9797.18,Medium
2332,Dubai,9796.69,Medium
3109,Abu Dhabi,9796.26,Medium
2542,Abu Dhabi,9795.21,Medium
1124,Abu Dhabi,9793.79,Medium
264,Dubai,9793.12,Medium
4186,Dubai,9792.84,Medium
2674,Sharjah,9792.05,Medium
770,Abu Dhabi,9791.49,Medium
4682,Abu Dhabi,9791.26,Medium
2818,Dubai,9790.28,Medium
2087,Dubai,9788.69,Medium
2004,Dubai,9783.58,Medium
4059,Dubai,9783.01,Medium
2723,Dubai,9782.22,Medium
2969,Abu Dhabi,9781.68,Medium
3076,Dubai,9781.58,Medium
3533,Sharjah,9780.92,Medium
4846,Sharjah,9779.83,Medium
2082,Abu Dhabi,9779.50,Medium
3329,Sharjah,9775.93,Medium
100,Dubai,9774.32,Medium
1470,Dubai,9774.00,Medium
581,Abu Dhabi,9773.45,Medium
3212,Sharjah,9771.47,Medium
2062,Dubai,9770.80,Medium
3274,Dubai,9770.76,Medium
1203,Dubai,9769.93,Medium
891,Dubai,9769.22,Medium
4131,Abu Dhabi,9768.76,Medium
671,Abu Dhabi,9767.61,Medium
976,Dubai,9767.33,Medium
4253,Abu Dhabi,9765.51,Medium
2112,Sharjah,9765.00,Medium
4135,Dubai,9763.84,Medium
4541,Dubai,9763.63,Medium
287,Sharjah,9761.80,Medium
2415,Dubai,9761.49,Medium
603,Dubai,9761.38,Medium
3029,Abu Dhabi,9761.03,Medium
2916,Dubai,9760.20,Medium
3098,Sharjah,9759.15,Medium
4772,Abu Dhabi,9758.90,Medium
198,Abu Dhabi,9758.32,Medium
2773,Abu Dhabi,9758.23,Medium
1216,Abu Dhabi,9757.07,Medium
3059,Dubai,9756.72,Medium
3360,Dubai,9756.00,Medium
1582,Abu Dhabi,9755.42,Medium
948,Sharjah,9752.21,Medium
2184,Dubai,9751.72,Medium
4007,Abu Dhabi,9751.08,Medium
4115,Abu Dhabi,9750.38,Medium
1861,Sharjah,9747.30,Medium
232,Sharjah,9746.07,Medium
2760,Abu Dhabi,9745.97,Medium
368,Dubai,9745.62,Medium
1736,Dubai,9744.22,Medium
4470,Abu Dhabi,9744.14,Medium
1052,Sharjah,9742.15,Medium
2789,Dubai,9741.77,Medium
1469,Dubai,9741.38,Medium
1541,Abu Dhabi,9740.89,Medium
686,Dubai,9740.52,Medium
3846,Dubai,9740.23,Medium
3262,Sharjah,9739.91,Medium
4746,Abu Dhabi,9739.43,Medium
1354,Dubai,9738.95,Medium
4958,Dubai,9738.47,Medium
281,Dubai,9738.23,Medium
208,Abu Dhabi,9738.21,Medium
3574,Dubai,9735.88,Medium
4045,Abu Dhabi,9735.15,Medium
2528,Sharjah,9734.43,Medium
1152,Dubai,9732.10,Medium
4967,Abu Dhabi,9731.60,Medium
2249,Abu Dhabi,9731.59,Medium
1443,Dubai,9730.10,Medium
853,Dubai,9729.83,Medium
1075,Dubai,9727.43,Medium
1803,Abu Dhabi,9726.76,Medium
4926,Sharjah,9724.53,Medium
4739,Abu Dhabi,9723.85,Medium
3338,Dubai,9723.38,Medium
4665,Dubai,9722.99,Medium
4866,Sharjah,9722.56,Medium
2298,Dubai,9713.94,Medium
849,Sharjah,9712.47,Medium
4091,Sharjah,9712.08,Medium
3270,Dubai,9711.18,Medium
1908,Sharjah,9709.88,Medium
1366,Dubai,9708.95,Medium
2816,Dubai,9706.95,Medium
2665,Abu Dhabi,9706.62,Medium
148,Abu Dhabi,9706.12,Medium
3011,Dubai,9705.54,Medium
4687,Dubai,9705.42,Medium
3610,Sharjah,9701.21,Medium
2589,Dubai,9696.43,Medium
3260,Sharjah,9695.95,Medium
4225,Sharjah,9693.85,Medium
1030,Dubai,9693.22,Medium
91,Sharjah,9692.85,Medium
717,Abu Dhabi,9691.38,Medium
4767,Abu Dhabi,9690.89,Medium
2855,Dubai,9688.46,Medium
1512,Sharjah,9688.40,Medium
4555,Dubai,9686.83,Medium
2835,Dubai,9685.52,Medium
4993,Abu Dhabi,9684.39,Medium
2726,Abu Dhabi,9684.35,Medium
1754,Dubai,9684.09,Medium
1523,Dubai,9683.10,Medium
4617,Dubai,9679.59,Medium
1168,Dubai,9679.25,Medium
539,Dubai,9678.95,Medium
1526,Sharjah,9677.59,Medium
2101,Dubai,9676.12,Medium
1946,Abu Dhabi,9675.53,Medium
3149,Abu Dhabi,9674.88,Medium
304,Dubai,9674.15,Medium
149,Dubai,9670.23,Medium
2565,Dubai,9670.15,Medium
4852,Abu Dhabi,9668.54,Medium
4741,Dubai,9668.05,Medium
1782,Sharjah,9666.04,Medium
4322,Dubai,9665.99,Medium
569,Sharjah,9663.52,Medium
111,Abu Dhabi,9662.05,Medium
602,Dubai,9661.31,Medium
2305,Abu Dhabi,9659.66,Medium
1281,Abu Dhabi,9659.46,Medium
4216,Abu Dhabi,9659.35,Medium
1084,Abu Dhabi,9656.26,Medium
4061,Dubai,9655.02,Medium
1456,Abu Dhabi,9652.96,Medium
2943,Dubai,9650.59,Medium
3311,Dubai,9650.45,Medium
2689,Abu Dhabi,9649.95,Medium
1016,Dubai,9646.00,Medium
773,Dubai,9645.25,Medium
126,Dubai,9644.97,Medium
898,Dubai,9643.66,Medium
3993,Abu Dhabi,9643.53,Medium
755,Abu Dhabi,9643.17,Medium
4531,Abu Dhabi,9643.12,Medium
2583,Sharjah,9642.68,Medium
2142,Dubai,9642.20,Medium
1147,Abu Dhabi,9642.00,Medium
1378,Dubai,9641.91,Medium
4491,Sharjah,9641.74,Medium
3643,Abu Dhabi,9641.48,Medium
4292,Sharjah,9641.16,Medium
3824,Abu Dhabi,9641.02,Medium
2785,Sharjah,9639.44,Medium
3763,Abu Dhabi,9638.74,Medium
3933,Dubai,9635.28,Medium
3466,Abu Dhabi,9634.64,Medium
1337,Sharjah,9633.87,Medium
4718,Sharjah,9630.17,Medium
163,Abu Dhabi,9629.21,Medium
2936,Sharjah,9628.11,Medium
4919,Sharjah,9627.91,Medium
4096,Abu Dhabi,9627.46,Medium
1454,Dubai,9625.09,Medium
4275,Dubai,9622.62,Medium
1331,Abu Dhabi,9622.58,Medium
2117,Dubai,9620.20,Medium
1544,Dubai,9618.15,Medium
1649,Dubai,9617.23,Medium
2699,Abu Dhabi,9616.83,Medium
591,Dubai,9614.03,Medium
4679,Sharjah,9613.39,Medium
3528,Dubai,9612.86,Medium
1445,Sharjah,9611.45,Medium
708,Dubai,9611.00,Medium
905,Dubai,9610.55,Medium
746,Dubai,9609.87,Medium
560,Abu Dhabi,9609.41,Medium
4291,Abu Dhabi,9609.18,Medium
4503,Dubai,9609.08,Medium
4469,Sharjah,9603.91,Medium
3380,Sharjah,9602.58,Medium
2655,Dubai,9600.39,Medium
4232,Dubai,9599.96,Medium
4672,Dubai,9599.04,Medium
4001,Dubai,9598.71,Medium
2165,Abu Dhabi,9596.75,Medium
1897,Dubai,9596.27,Medium
3417,Abu Dhabi,9593.55,Medium
4169,Dubai,9590.63,Medium
2198,Abu Dhabi,9590.02,Medium
4159,Abu Dhabi,9589.89,Medium
794,Abu Dhabi,9589.02,Medium
1123,Abu Dhabi,9588.87,Medium
1907,Dubai,9587.09,Medium
3308,Dubai,9587.08,Medium
4777,Dubai,9586.57,Medium
3062,Sharjah,9584.74,Medium
505,Dubai,9582.66,Medium
2145,Sharjah,9582.63,Medium
2031,Dubai,9582.37,Medium
3133,Abu Dhabi,9581.77,Medium
1684,Dubai,9581.13,Medium
943,Dubai,9580.95,Medium
2369,Dubai,9577.38,Medium
3236,Abu Dhabi,9577.25,Medium
877,Dubai,9570.40,Medium
780,Dubai,9570.03,Medium
4153,Sharjah,9567.54,Medium
1588,Sharjah,9566.16,Medium
3570,Dubai,9566.13,Medium
726,Sharjah,9565.67,Medium
1623,Dubai,9565.59,Medium
2788,Dubai,9563.57,Medium
1820,Dubai,9562.49,Medium
605,Dubai,9561.69,Medium
3532,Dubai,9557.74,Medium
1831,Abu Dhabi,9550.97,Medium
3907,Dubai,9550.45,Medium
3230,Abu Dhabi,9549.31,Medium
