cust_id,city,recency_days,purchase_frequency,monetary_value,recency_score,frequency_score,monetary_score,rfm_code,customer_segment
1076,Dubai,96,101,12264.76,1,4,4,144,At Risk
679,Dubai,41,108,12254.83,1,5,4,154,At Risk
3546,Abu Dhabi,116,89,12252.88,1,2,4,124,At Risk
4458,Abu Dhabi,54,93,12251.29,1,2,4,124,At Risk
1985,Dubai,40,106,12251.09,1,5,4,154,At Risk
1421,Dubai,52,97,12250.86,1,3,4,134,At Risk
859,Abu Dhabi,36,97,12250.51,2,3,4,234,At Risk
2962,Dubai,67,103,12248.94,1,4,4,144,At Risk
4928,Dubai,23,102,12248.45,2,4,4,244,At Risk
2692,Sharjah,27,96,12240.77,2,3,4,234,At Risk
1363,Dubai,87,87,12240.28,1,1,4,114,At Risk
401,Abu Dhabi,28,98,12236.05,2,3,4,234,At Risk
4177,Abu Dhabi,29,86,12220.80,2,1,4,214,At Risk
284,Abu Dhabi,31,103,12220.00,2,4,4,244,At Risk
203,Dubai,51,98,12216.64,1,3,4,134,At Risk
988,Dubai,41,112,12209.24,1,5,4,154,At Risk
1170,Abu Dhabi,24,97,12206.00,2,3,4,234,At Risk
3959,Abu Dhabi,53,104,12196.01,1,4,4,144,At Risk
3114,Dubai,27,98,12192.98,2,3,4,234,At Risk
268,Dubai,53,101,12184.83,1,4,4,144,At Risk
3465,Sharjah,25,94,12180.88,2,3,4,234,At Risk
4011,Dubai,45,109,12180.65,1,5,4,154,At Risk
4410,Dubai,54,110,12177.19,1,5,4,154,At Risk
503,Dubai,34,94,12174.05,2,2,4,224,At Risk
4187,Abu Dhabi,63,103,12163.44,1,4,4,144,At Risk
1282,Abu Dhabi,23,91,12163.28,2,2,4,224,At Risk
2128,Abu Dhabi,35,122,12159.39,2,5,4,254,At Risk
1193,Abu Dhabi,41,99,12158.60,1,3,4,134,At Risk
2240,Sharjah,46,101,12156.29,1,4,4,144,At Risk
3738,Abu Dhabi,57,91,12152.49,1,2,4,124,At Risk
4268,Dubai,80,108,12143.69,1,5,4,154,At Risk
1727,Sharjah,34,103,12137.47,2,4,4,244,At Risk
2205,Dubai,48,108,12136.50,1,5,4,154,At Risk
1500,Sharjah,27,109,12135.43,2,5,4,254,At Risk
2007,Sharjah,41,100,12132.08,1,4,4,144,At Risk
4446,Dubai,39,92,12131.91,1,2,4,124,At Risk
1757,Dubai,75,94,12129.52,1,3,4,134,At Risk
2573,Sharjah,24,105,12129.27,2,5,4,254,At Risk
1531,Dubai,30,102,12115.57,2,4,4,244,At Risk
2905,Dubai,32,86,12109.15,2,1,4,214,At Risk
2691,Abu Dhabi,47,107,12105.86,1,5,4,154,At Risk
241,Abu Dhabi,23,87,12098.05,2,1,4,214,At Risk
968,Dubai,74,99,12092.53,1,3,4,134,At Risk
994,Sharjah,50,98,12091.46,1,3,4,134,At Risk
3346,Dubai,26,91,12091.42,2,2,4,224,At Risk
4282,Abu Dhabi,61,95,12088.92,1,3,4,134,At Risk
4411,Abu Dhabi,40,113,12086.89,1,5,4,154,At Risk
1975,Abu Dhabi,43,93,12085.14,1,2,4,124,At Risk
3445,Dubai,43,94,12085.10,1,3,4,134,At Risk
3215,Dubai,88,99,12082.96,1,4,4,144,At Risk
436,Abu Dhabi,77,102,12075.19,1,4,4,144,At Risk
1652,Dubai,25,86,12069.04,2,1,4,214,At Risk
3778,Abu Dhabi,69,99,12068.57,1,4,4,144,At Risk
1553,Abu Dhabi,51,91,12065.43,1,2,4,124,At Risk
3644,Abu Dhabi,34,106,12064.14,2,5,4,254,At Risk
2143,Sharjah,23,110,12063.29,2,5,4,254,At Risk
1522,Sharjah,24,92,12056.04,2,2,4,224,At Risk
567,Sharjah,61,99,12053.15,1,3,4,134,At Risk
4009,Dubai,51,113,12043.92,1,5,4,154,At Risk
969,Abu Dhabi,23,91,12042.97,2,2,4,224,At Risk
1044,Dubai,31,89,12041.10,2,2,4,224,At Risk
2348,Abu Dhabi,41,93,12034.97,1,2,4,124,At Risk
2485,Abu Dhabi,44,96,12034.59,1,3,4,134,At Risk
2902,Dubai,49,87,12029.90,1,1,4,114,At Risk
236,Abu Dhabi,29,104,12029.44,2,4,4,244,At Risk
54,Dubai,61,99,12028.39,1,3,4,134,At Risk
827,Dubai,25,109,12027.94,2,5,4,254,At Risk
820,Abu Dhabi,24,97,12027.27,2,3,4,234,At Risk
644,Dubai,27,100,12021.80,2,4,4,244,At Risk
362,Sharjah,62,83,12020.53,1,1,4,114,At Risk
3181,Dubai,106,100,12016.68,1,4,4,144,At Risk
3353,Dubai,72,104,12013.43,1,4,4,144,At Risk
334,Dubai,35,119,12009.44,2,5,4,254,At Risk
2823,Abu Dhabi,38,110,12008.93,2,5,4,254,At Risk
4167,Dubai,68,102,12006.41,1,4,4,144,At Risk
661,Sharjah,24,103,12003.76,2,4,4,244,At Risk
2808,Dubai,29,104,12000.05,2,4,4,244,At Risk
300,Dubai,32,104,11997.16,2,4,4,244,At Risk
1301,Dubai,83,87,11994.01,1,1,4,114,At Risk
2122,Abu Dhabi,30,93,11991.95,2,2,4,224,At Risk
2797,Abu Dhabi,30,103,11990.38,2,4,4,244,At Risk
2520,Abu Dhabi,52,89,11989.56,1,2,4,124,At Risk
1368,Dubai,61,78,11988.38,1,1,4,114,At Risk
1960,Abu Dhabi,29,96,11985.07,2,3,4,234,At Risk
1341,Dubai,49,108,11979.18,1,5,4,154,At Risk
2624,Dubai,62,103,11978.27,1,4,4,144,At Risk
3716,Dubai,31,97,11978.01,2,3,4,234,At Risk
1163,Dubai,33,94,11977.07,2,3,4,234,At Risk
651,Dubai,24,81,11975.17,2,1,4,214,At Risk
4977,Sharjah,37,98,11972.07,2,3,4,234,At Risk
3617,Abu Dhabi,54,103,11969.62,1,4,4,144,At Risk
4983,Dubai,78,109,11968.34,1,5,4,154,At Risk
3327,Abu Dhabi,29,100,11967.12,2,4,4,244,At Risk
2906,Sharjah,23,78,11965.37,2,1,4,214,At Risk
3321,Dubai,23,102,11963.32,2,4,4,244,At Risk
4038,Sharjah,37,94,11962.92,2,3,4,234,At Risk
60,Dubai,52,97,11961.66,1,3,4,134,At Risk
2762,Sharjah,29,98,11956.57,2,3,4,234,At Risk
223,Dubai,41,91,11956.16,1,2,4,124,At Risk
352,Dubai,25,99,11951.86,2,3,4,234,At Risk
1078,Sharjah,67,100,11947.68,1,4,4,144,At Risk
2424,Abu Dhabi,87,107,11943.33,1,5,4,154,At Risk
880,Sharjah,65,84,11942.49,1,1,4,114,At Risk
2980,Dubai,50,111,11940.84,1,5,4,154,At Risk
991,Dubai,43,109,11939.15,1,5,4,154,At Risk
3696,Dubai,31,101,11928.93,2,4,4,244,At Risk
811,Abu Dhabi,44,99,11922.64,1,3,4,134,At Risk
618,Sharjah,87,97,11922.31,1,3,4,134,At Risk
2898,Sharjah,75,98,11921.72,1,3,4,134,At Risk
2266,Dubai,23,108,11918.26,2,5,4,254,At Risk
649,Dubai,26,92,11918.18,2,2,4,224,At Risk
4854,Dubai,40,103,11914.82,1,4,4,144,At Risk
2462,Dubai,25,97,11911.42,2,3,4,234,At Risk
4828,Abu Dhabi,57,96,11910.54,1,3,4,134,At Risk
2622,Dubai,54,94,11910.20,1,3,4,134,At Risk
3202,Abu Dhabi,31,98,11909.23,2,3,4,234,At Risk
4576,Abu Dhabi,23,87,11903.70,2,1,4,214,At Risk
825,Sharjah,26,107,11898.04,2,5,4,254,At Risk
1938,Dubai,35,88,11897.78,2,1,4,214,At Risk
1694,Dubai,33,88,11896.86,2,1,4,214,At Risk
4508,Sharjah,70,110,11896.73,1,5,4,154,At Risk
3642,Dubai,23,94,11896.19,2,3,4,234,At Risk
468,Dubai,28,99,11895.24,2,3,4,234,At Risk
2614,Dubai,32,94,11891.76,2,3,4,234,At Risk
2910,Dubai,53,93,11890.28,1,2,4,124,At Risk
854,Sharjah,43,117,11885.87,1,5,4,154,At Risk
2397,Dubai,121,90,11883.62,1,2,4,124,At Risk
4197,Dubai,63,94,11877.84,1,3,4,134,At Risk
4213,Dubai,48,102,11876.23,1,4,4,144,At Risk
2409,Dubai,25,77,11876.21,2,1,4,214,At Risk
3735,Sharjah,32,100,11869.09,2,4,4,244,At Risk
4960,Sharjah,52,87,11864.43,1,1,4,114,At Risk
1062,Dubai,67,100,11864.39,1,4,4,144,At Risk
858,Abu Dhabi,59,84,11864.17,1,1,4,114,At Risk
4597,Abu Dhabi,66,105,11860.86,1,5,4,154,At Risk
3289,Dubai,31,112,11857.02,2,5,4,254,At Risk
4244,Dubai,37,97,11852.37,2,3,4,234,At Risk
3139,Abu Dhabi,40,101,11850.65,1,4,4,144,At Risk
2089,Dubai,70,81,11850.54,1,1,4,114,At Risk
911,Abu Dhabi,109,76,11846.98,1,1,4,114,At Risk
561,Sharjah,23,93,11846.78,2,2,4,224,At Risk
51,Dubai,61,93,11846.69,1,2,4,124,At Risk
4887,Dubai,27,98,11845.09,2,3,4,234,At Risk
3598,Abu Dhabi,24,98,11844.17,2,3,4,234,At Risk
9,Dubai,31,102,11842.68,2,4,4,244,At Risk
734,Dubai,32,102,11841.55,2,4,4,244,At Risk
2973,Abu Dhabi,39,91,11837.57,1,2,4,124,At Risk
3675,Dubai,49,94,11836.90,1,3,4,134,At Risk
3796,Dubai,38,90,11835.15,2,2,4,224,At Risk
3480,Abu Dhabi,24,86,11834.29,2,1,4,214,At Risk
4305,Sharjah,35,102,11833.34,2,4,4,244,At Risk
4243,Dubai,23,89,11832.65,2,2,4,224,At Risk
4736,Abu Dhabi,35,102,11831.36,2,4,4,244,At Risk
533,Abu Dhabi,32,91,11824.60,2,2,4,224,At Risk
4302,Dubai,105,92,11824.38,1,2,4,124,At Risk
1810,Sharjah,101,89,11821.01,1,2,4,124,At Risk
2319,Abu Dhabi,64,97,11820.02,1,3,4,134,At Risk
2314,Abu Dhabi,25,106,11816.26,2,5,4,254,At Risk
3699,Dubai,26,89,11813.74,2,2,4,224,At Risk
3044,Dubai,75,97,11811.17,1,3,4,134,At Risk
1468,Abu Dhabi,88,101,11809.41,1,4,4,144,At Risk
3616,Sharjah,30,107,11806.69,2,5,4,254,At Risk
1357,Dubai,34,99,11806.08,2,3,4,234,At Risk
3119,Dubai,49,106,11805.86,1,5,4,154,At Risk
4916,Abu Dhabi,53,105,11805.76,1,5,4,154,At Risk
3287,Abu Dhabi,34,98,11804.44,2,3,4,234,At Risk
4277,Dubai,23,86,11803.82,2,1,4,214,At Risk
1142,Abu Dhabi,32,104,11803.04,2,4,4,244,At Risk
1599,Dubai,33,104,11798.26,2,4,4,244,At Risk
2000,Sharjah,39,102,11796.76,1,4,4,144,At Risk
3992,Abu Dhabi,103,94,11794.09,1,3,4,134,At Risk
1198,Abu Dhabi,53,95,11791.55,1,3,4,134,At Risk
1148,Dubai,40,92,11790.03,1,2,4,124,At Risk
4981,Dubai,62,107,11786.56,1,5,4,154,At Risk
3066,Sharjah,26,107,11783.34,2,5,4,254,At Risk
295,Abu Dhabi,34,93,11777.23,2,2,4,224,At Risk
4352,Abu Dhabi,57,98,11775.82,1,3,4,134,At Risk
4317,Dubai,57,96,11774.22,1,3,4,134,At Risk
1154,Dubai,35,103,11771.58,2,4,4,244,At Risk
4751,Abu Dhabi,49,106,11771.39,1,5,4,154,At Risk
3376,Abu Dhabi,42,112,11768.50,1,5,4,154,At Risk
1691,Abu Dhabi,137,103,11764.01,1,4,4,144,At Risk
377,Abu Dhabi,28,93,11759.27,2,2,4,224,At Risk
3295,Abu Dhabi,43,100,11759.13,1,4,4,144,At Risk
4564,Sharjah,27,100,11756.08,2,4,4,244,At Risk
4372,Dubai,40,104,11756.07,1,4,4,144,At Risk
2177,Dubai,56,92,11754.44,1,2,4,124,At Risk
3918,Abu Dhabi,74,92,11749.11,1,2,4,124,At Risk
634,Dubai,34,104,11747.30,2,4,4,244,At Risk
1064,Abu Dhabi,70,94,11746.53,1,3,4,134,At Risk
1621,Dubai,26,105,11745.96,2,5,4,254,At Risk
3723,Dubai,27,95,11744.40,2,3,4,234,At Risk
1660,Dubai,34,92,11743.17,2,2,4,224,At Risk
4692,Dubai,141,84,11742.84,1,1,4,114,At Risk
108,Dubai,42,100,11741.74,1,4,4,144,At Risk
612,Dubai,25,111,11741.05,2,5,4,254,At Risk
3102,Sharjah,24,91,11739.20,2,2,4,224,At Risk
1452,Sharjah,31,95,11737.43,2,3,4,234,At Risk
504,Sharjah,51,104,11734.60,1,4,4,144,At Risk
306,Dubai,38,94,11733.77,2,2,4,224,At Risk
1009,Abu Dhabi,24,86,11733.63,2,1,4,214,At Risk
4236,Abu Dhabi,22,101,11719.95,2,4,4,244,At Risk
3816,Dubai,23,108,11714.84,2,5,4,254,At Risk
4269,Abu Dhabi,46,111,11714.23,1,5,4,154,At Risk
191,Dubai,60,117,11710.97,1,5,4,154,At Risk
4416,Abu Dhabi,33,99,11709.64,2,4,4,244,At Risk
1380,Abu Dhabi,35,116,11703.99,2,5,4,254,At Risk
4235,Dubai,26,98,11702.86,2,3,4,234,At Risk
1749,Sharjah,46,94,11701.44,1,3,4,134,At Risk
1265,Sharjah,33,105,11699.24,2,5,4,254,At Risk
4294,Sharjah,26,89,11696.07,2,2,4,224,At Risk
1095,Dubai,71,105,11694.31,1,5,4,154,At Risk
1551,Abu Dhabi,49,95,11693.90,1,3,4,134,At Risk
3383,Dubai,54,90,11690.50,1,2,4,124,At Risk
2538,Dubai,55,108,11683.74,1,5,4,154,At Risk
4417,Sharjah,63,86,11683.35,1,1,4,114,At Risk
4480,Dubai,35,102,11683.21,2,4,4,244,At Risk
4304,Dubai,27,108,11682.38,2,5,4,254,At Risk
892,Dubai,24,84,11681.89,2,1,4,214,At Risk
2516,Sharjah,30,106,11681.14,2,5,4,254,At Risk
617,Dubai,62,98,11676.85,1,3,4,134,At Risk
2576,Dubai,71,97,11668.27,1,3,4,134,At Risk
2499,Abu Dhabi,50,94,11658.40,1,3,4,134,At Risk
1394,Dubai,38,91,11657.39,2,2,4,224,At Risk
107,Abu Dhabi,27,85,11649.64,2,1,4,214,At Risk
2510,Sharjah,25,96,11646.57,2,3,4,234,At Risk
4868,Dubai,22,104,11644.77,2,5,4,254,At Risk
2280,Dubai,32,96,11639.97,2,3,4,234,At Risk
1239,Dubai,34,94,11635.99,2,3,4,234,At Risk
2551,Abu Dhabi,49,97,11635.14,1,3,4,134,At Risk
1081,Dubai,35,96,11634.83,2,3,4,234,At Risk
3725,Abu Dhabi,42,106,11634.43,1,5,4,154,At Risk
4290,Abu Dhabi,32,100,11631.68,2,4,4,244,At Risk
937,Dubai,69,107,11630.91,1,5,4,154,At Risk
1566,Dubai,54,105,11625.19,1,5,4,154,At Risk
253,Dubai,32,99,11622.64,2,3,4,234,At Risk
4299,Dubai,35,102,11618.56,2,4,4,244,At Risk
4124,Abu Dhabi,86,96,11612.50,1,3,4,134,At Risk
3080,Abu Dhabi,30,98,11611.20,2,3,4,234,At Risk
3377,Abu Dhabi,102,99,11610.13,1,4,4,144,At Risk
2265,Abu Dhabi,27,96,11609.77,2,3,4,234,At Risk
2106,Dubai,33,87,11605.53,2,1,4,214,At Risk
4861,Sharjah,24,119,11603.99,2,5,4,254,At Risk
4023,Dubai,24,95,11602.69,2,3,4,234,At Risk
2819,Abu Dhabi,23,103,11602.29,2,4,4,244,At Risk
363,Abu Dhabi,73,91,11601.55,1,2,4,124,At Risk
1253,Dubai,24,104,11599.26,2,4,4,244,At Risk
4037,Dubai,25,95,11597.22,2,3,4,234,At Risk
521,Dubai,23,99,11587.24,2,3,4,234,At Risk
3025,Sharjah,29,87,11586.45,2,1,4,214,At Risk
2055,Sharjah,79,92,11581.37,1,2,4,124,At Risk
4930,Sharjah,27,109,11580.31,2,5,4,254,At Risk
3527,Sharjah,66,92,11580.27,1,2,4,124,At Risk
98,Dubai,33,109,11578.71,2,5,4,254,At Risk
1319,Abu Dhabi,49,95,11576.09,1,3,4,134,At Risk
4601,Dubai,107,97,11572.01,1,3,4,134,At Risk
2956,Abu Dhabi,24,101,11564.70,2,4,4,244,At Risk
1033,Dubai,23,95,11564.17,2,3,4,234,At Risk
4010,Dubai,64,89,11563.22,1,2,4,124,At Risk
2680,Abu Dhabi,38,103,11561.63,2,4,4,244,At Risk
4778,Sharjah,31,94,11550.55,2,3,4,234,At Risk
440,Abu Dhabi,23,114,11549.30,2,5,4,254,At Risk
1808,Dubai,57,97,11548.04,1,3,4,134,At Risk
2587,Dubai,95,81,11547.37,1,1,4,114,At Risk
3244,Dubai,35,96,11545.85,2,3,4,234,At Risk
935,Abu Dhabi,50,90,11545.03,1,2,4,124,At Risk
2757,Dubai,26,98,11538.10,2,3,4,234,At Risk
235,Abu Dhabi,25,101,11532.76,2,4,4,244,At Risk
3182,Abu Dhabi,26,101,11530.38,2,4,4,244,At Risk
2999,Sharjah,57,99,11523.67,1,4,4,144,At Risk
4938,Dubai,110,104,11523.52,1,5,4,154,At Risk
510,Sharjah,41,102,11517.68,1,4,4,144,At Risk
3361,Sharjah,40,100,11516.26,1,4,4,144,At Risk
3499,Abu Dhabi,41,98,11508.18,1,3,4,134,At Risk
459,Sharjah,53,93,11507.59,1,2,4,124,At Risk
1570,Abu Dhabi,36,91,11506.93,2,2,4,224,At Risk
2071,Abu Dhabi,33,103,11506.60,2,4,4,244,At Risk
3900,Dubai,138,112,11501.65,1,5,4,154,At Risk
2022,Abu Dhabi,46,107,11501.27,1,5,4,154,At Risk
4229,Dubai,42,100,11500.81,1,4,4,144,At Risk
4540,Sharjah,33,101,11500.36,2,4,4,244,At Risk
480,Dubai,35,100,11500.27,2,4,4,244,At Risk
3595,Abu Dhabi,46,99,11499.62,1,4,4,144,At Risk
4166,Abu Dhabi,59,98,11490.59,1,3,4,134,At Risk
3963,Abu Dhabi,60,88,11488.58,1,2,4,124,At Risk
3124,Dubai,27,103,11480.04,2,4,4,244,At Risk
3692,Abu Dhabi,73,80,11477.33,1,1,4,114,At Risk
3494,Dubai,32,98,11473.97,2,3,4,234,At Risk
462,Dubai,51,93,11471.80,1,2,4,124,At Risk
4937,Sharjah,47,103,11470.99,1,4,4,144,At Risk
2585,Dubai,61,83,11465.89,1,1,4,114,At Risk
3501,Abu Dhabi,34,100,11464.62,2,4,4,244,At Risk
2221,Dubai,58,77,11460.56,1,1,4,114,At Risk
4806,Dubai,27,99,11458.86,2,4,4,244,At Risk
1236,Sharjah,60,99,11458.41,1,3,4,134,At Risk
2035,Dubai,40,100,11449.55,1,4,4,144,At Risk
1756,Dubai,30,101,11446.89,2,4,4,244,At Risk
4310,Dubai,22,110,11443.71,2,5,4,254,At Risk
493,Abu Dhabi,43,110,11441.37,1,5,4,154,At Risk
4605,Dubai,35,100,11433.67,2,4,4,244,At Risk
4466,Sharjah,66,95,11432.53,1,3,4,134,At Risk
1228,Dubai,27,90,11425.44,2,2,4,224,At Risk
938,Dubai,170,84,11411.59,1,1,4,114,At Risk
933,Dubai,47,105,11409.39,1,5,4,154,At Risk
1876,Sharjah,46,100,11408.48,1,4,4,144,At Risk
990,Abu Dhabi,39,92,11407.16,1,2,4,124,At Risk
1063,Dubai,40,113,11406.90,1,5,4,154,At Risk
1877,Dubai,40,86,11404.67,1,1,4,114,At Risk
3224,Dubai,42,106,11401.22,1,5,4,154,At Risk
3823,Dubai,27,100,11396.53,2,4,4,244,At Risk
2517,Abu Dhabi,29,101,11395.52,2,4,4,244,At Risk
4973,Dubai,27,90,11395.27,2,2,4,224,At Risk
1138,Dubai,25,103,11392.52,2,4,4,244,At Risk
2715,Dubai,45,90,11389.35,1,2,4,124,At Risk
4717,Dubai,66,105,11388.73,1,5,4,154,At Risk
908,Dubai,29,87,11383.90,2,1,4,214,At Risk
598,Dubai,27,98,11383.77,2,3,4,234,At Risk
4644,Abu Dhabi,47,117,11383.54,1,5,4,154,At Risk
3135,Dubai,27,120,11382.40,2,5,3,253,At Risk
278,Dubai,27,98,11381.52,2,3,3,233,At Risk
1126,Dubai,39,93,11378.00,1,2,3,123,At Risk
397,Abu Dhabi,66,102,11376.21,1,4,3,143,At Risk
1121,Dubai,38,111,11372.15,2,5,3,253,At Risk
4974,Abu Dhabi,27,111,11367.57,2,5,3,253,At Risk
837,Abu Dhabi,70,121,11366.18,1,5,3,153,At Risk
4430,Abu Dhabi,38,99,11364.24,2,4,3,243,At Risk
1661,Abu Dhabi,60,94,11363.17,1,3,3,133,At Risk
2675,Dubai,35,95,11363.16,2,3,3,233,At Risk
151,Dubai,59,117,11361.16,1,5,3,153,At Risk
2120,Abu Dhabi,33,112,11360.12,2,5,3,253,At Risk
2200,Sharjah,75,82,11359.80,1,1,3,113,At Risk
2158,Dubai,30,104,11358.17,2,4,3,243,At Risk
4727,Abu Dhabi,40,88,11357.76,1,2,3,123,At Risk
4863,Dubai,29,108,11352.98,2,5,3,253,At Risk
3703,Dubai,24,119,11348.86,2,5,3,253,At Risk
1612,Sharjah,72,103,11346.62,1,4,3,143,At Risk
3810,Abu Dhabi,24,104,11338.73,2,4,3,243,At Risk
4105,Dubai,22,88,11338.25,2,2,3,223,At Risk
2058,Abu Dhabi,31,86,11333.20,2,1,3,213,At Risk
323,Dubai,46,102,11332.03,1,4,3,143,At Risk
399,Abu Dhabi,63,102,11330.57,1,4,3,143,At Risk
298,Abu Dhabi,82,105,11322.22,1,5,3,153,At Risk
867,Sharjah,30,103,11316.27,2,4,3,243,At Risk
1409,Sharjah,33,108,11312.69,2,5,3,253,At Risk
373,Dubai,29,88,11312.09,2,1,3,213,At Risk
1107,Sharjah,69,101,11308.51,1,4,3,143,At Risk
116,Dubai,58,101,11305.57,1,4,3,143,At Risk
2048,Sharjah,33,99,11304.90,2,4,3,243,At Risk
415,Dubai,30,95,11304.71,2,3,3,233,At Risk
3508,Abu Dhabi,57,106,11302.81,1,5,3,153,At Risk
524,Sharjah,69,90,11299.11,1,2,3,123,At Risk
1524,Abu Dhabi,24,97,11296.81,2,3,3,233,At Risk
3041,Dubai,59,89,11296.62,1,2,3,123,At Risk
4144,Sharjah,37,104,11296.03,2,4,3,243,At Risk
3249,Abu Dhabi,34,86,11294.59,2,1,3,213,At Risk
3848,Abu Dhabi,83,79,11294.06,1,1,3,113,At Risk
931,Dubai,25,87,11284.64,2,1,3,213,At Risk
1479,Abu Dhabi,41,94,11278.54,1,3,3,133,At Risk
1609,Sharjah,40,91,11275.65,1,2,3,123,At Risk
698,Sharjah,36,76,11273.92,2,1,3,213,At Risk
2231,Dubai,27,113,11268.55,2,5,3,253,At Risk
4683,Sharjah,31,104,11267.79,2,4,3,243,At Risk
1924,Abu Dhabi,37,106,11264.25,2,5,3,253,At Risk
3693,Sharjah,55,93,11264.24,1,2,3,123,At Risk
1758,Dubai,43,110,11258.71,1,5,3,153,At Risk
4569,Dubai,33,80,11253.92,2,1,3,213,At Risk
986,Dubai,38,86,11250.85,2,1,3,213,At Risk
2720,Dubai,52,95,11249.75,1,3,3,133,At Risk
1045,Abu Dhabi,40,101,11248.16,1,4,3,143,At Risk
3447,Dubai,27,98,11245.09,2,3,3,233,At Risk
1046,Dubai,31,92,11238.68,2,2,3,223,At Risk
1796,Dubai,27,91,11238.17,2,2,3,223,At Risk
1209,Dubai,23,88,11237.79,2,1,3,213,At Risk
640,Dubai,24,93,11237.32,2,2,3,223,At Risk
593,Abu Dhabi,102,87,11233.58,1,1,3,113,At Risk
2233,Dubai,110,92,11231.36,1,2,3,123,At Risk
1068,Abu Dhabi,23,92,11229.83,2,2,3,223,At Risk
2540,Dubai,44,97,11228.66,1,3,3,133,At Risk
3545,Dubai,56,93,11225.65,1,2,3,123,At Risk
144,Sharjah,69,80,11223.87,1,1,3,113,At Risk
636,Sharjah,53,110,11218.15,1,5,3,153,At Risk
2159,Dubai,32,104,11216.06,2,4,3,243,At Risk
115,Abu Dhabi,55,109,11214.24,1,5,3,153,At Risk
4358,Sharjah,24,94,11214.11,2,3,3,233,At Risk
1720,Dubai,69,107,11211.45,1,5,3,153,At Risk
1164,Dubai,27,91,11210.38,2,2,3,223,At Risk
1928,Sharjah,29,103,11208.66,2,4,3,243,At Risk
3960,Abu Dhabi,56,96,11202.22,1,3,3,133,At Risk
416,Dubai,38,91,11200.18,2,2,3,223,At Risk
2817,Dubai,32,86,11200.09,2,1,3,213,At Risk
2702,Dubai,32,103,11196.09,2,4,3,243,At Risk
4883,Dubai,43,99,11194.85,1,4,3,143,At Risk
2115,Dubai,66,90,11193.74,1,2,3,123,At Risk
2678,Dubai,48,106,11193.15,1,5,3,153,At Risk
2260,Dubai,24,89,11191.94,2,2,3,223,At Risk
3370,Dubai,75,94,11188.73,1,3,3,133,At Risk
1511,Abu Dhabi,33,106,11186.73,2,5,3,253,At Risk
3347,Dubai,24,109,11185.70,2,5,3,253,At Risk
832,Sharjah,26,91,11185.41,2,2,3,223,At Risk
3762,Abu Dhabi,50,93,11185.30,1,2,3,123,At Risk
3592,Dubai,51,102,11184.68,1,4,3,143,At Risk
181,Abu Dhabi,23,86,11183.74,2,1,3,213,At Risk
3123,Sharjah,29,106,11183.14,2,5,3,253,At Risk
4289,Abu Dhabi,37,91,11179.71,2,2,3,223,At Risk
3835,Dubai,29,93,11178.59,2,2,3,223,At Risk
2506,Abu Dhabi,50,93,11176.95,1,2,3,123,At Risk
528,Dubai,24,92,11173.31,2,2,3,223,At Risk
3547,Dubai,70,100,11172.20,1,4,3,143,At Risk
3990,Dubai,24,104,11164.79,2,4,3,243,At Risk
1764,Dubai,43,101,11163.21,1,4,3,143,At Risk
3299,Abu Dhabi,31,98,11163.03,2,3,3,233,At Risk
3171,Dubai,32,85,11162.88,2,1,3,213,At Risk
4093,Abu Dhabi,23,95,11162.65,2,3,3,233,At Risk
3214,Dubai,24,99,11162.58,2,4,3,243,At Risk
3741,Dubai,27,100,11161.40,2,4,3,243,At Risk
4025,Dubai,35,100,11152.22,2,4,3,243,At Risk
4989,Abu Dhabi,72,94,11148.89,1,3,3,133,At Risk
2779,Sharjah,23,113,11146.63,2,5,3,253,At Risk
2450,Sharjah,62,78,11144.18,1,1,3,113,At Risk
957,Dubai,63,95,11138.70,1,3,3,133,At Risk
209,Sharjah,66,84,11137.79,1,1,3,113,At Risk
3278,Dubai,27,106,11136.73,2,5,3,253,At Risk
2104,Dubai,79,79,11131.66,1,1,3,113,At Risk
4060,Abu Dhabi,100,97,11129.61,1,3,3,133,At Risk
1125,Dubai,59,101,11129.17,1,4,3,143,At Risk
290,Dubai,91,87,11127.75,1,1,3,113,At Risk
4170,Dubai,29,100,11126.91,2,4,3,243,At Risk
4473,Abu Dhabi,48,94,11126.03,1,3,3,133,At Risk
3186,Dubai,26,93,11123.99,2,2,3,223,At Risk
2966,Abu Dhabi,38,87,11119.43,2,1,3,213,At Risk
1244,Sharjah,71,93,11115.76,1,2,3,123,At Risk
140,Dubai,30,83,11113.92,2,1,3,213,At Risk
3714,Dubai,24,104,11112.61,2,4,3,243,At Risk
607,Sharjah,30,88,11106.64,2,1,3,213,At Risk
2897,Dubai,27,102,11103.57,2,4,3,243,At Risk
30,Abu Dhabi,72,99,11102.65,1,3,3,133,At Risk
3335,Dubai,53,98,11102.46,1,3,3,133,At Risk
1970,Dubai,82,101,11101.62,1,4,3,143,At Risk
3597,Sharjah,55,122,11096.91,1,5,3,153,At Risk
4681,Dubai,23,89,11095.30,2,2,3,223,At Risk
1149,Dubai,59,84,11094.54,1,1,3,113,At Risk
1857,Sharjah,51,83,11091.24,1,1,3,113,At Risk
1429,Abu Dhabi,63,82,11090.82,1,1,3,113,At Risk
2421,Dubai,25,107,11087.34,2,5,3,253,At Risk
4220,Abu Dhabi,24,91,11084.98,2,2,3,223,At Risk
4545,Dubai,62,91,11084.52,1,2,3,123,At Risk
2339,Dubai,26,110,11081.96,2,5,3,253,At Risk
